panel,anchorId,cohort,symbol,sessionDate,entryTimestamp,referencePrice,strict30Status,maePct,mfePct,bucket,ordering,fixed12Net,candidateANet,candidateAScope,sessionComplete,sessionTerminalPct,class3_30,class3_Fixed12,class5_30,class5_Fixed12,class10_30,class10_Fixed12
CURRENT,2024-09-17|2024-09-17T10:30:00+09:00|92360,DIP_REPRICE_OPPORTUNITY,92360,2024-09-17,2024-09-17T10:35:00+09:00,1014.0,COMPLETE,-0.887573964497046,1.9723865877712132,"(-1,0]",MAE_BEFORE_MFE,-0.05,-0.05,FROZEN_CURRENT_POPULATION,False,,,,,,,
CURRENT,2024-09-17|2024-09-17T10:30:00+09:00|92360,INITIAL_ENTRY_OPPORTUNITY,92360,2024-09-17,2024-09-17T10:30:00+09:00,1012.0,COMPLETE,-0.988142292490124,2.1739130434782705,"(-1,0]",MAE_BEFORE_MFE,0.5428853754940677,0.5428853754940677,FROZEN_CURRENT_POPULATION,False,,,,,,,
CURRENT,2024-09-17|2024-09-17T11:00:00+09:00|36250,DIP_REPRICE_OPPORTUNITY,36250,2024-09-17,2024-09-17T11:05:00+09:00,544.0,LUNCH_OR_SESSION_BOUNDARY,,,,,-0.4176470588235281,-0.4176470588235281,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-17|2024-09-17T11:00:00+09:00|36250,INITIAL_ENTRY_OPPORTUNITY,36250,2024-09-17,2024-09-17T11:00:00+09:00,548.0,COMPLETE,-2.1897810218978075,0.9124087591240837,"(-3,-2]",MFE_BEFORE_MAE,-3.3346715328467167,-3.3346715328467167,FROZEN_CURRENT_POPULATION,True,-2.1897810218978075,,,,,,
CURRENT,2024-09-17|2024-09-17T11:00:00+09:00|37700,DIP_REPRICE_OPPORTUNITY,37700,2024-09-17,2024-09-17T11:05:00+09:00,388.0,LUNCH_OR_SESSION_BOUNDARY,,,,,-4.431443298969067,-1.5963917525773141,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-17|2024-09-17T11:00:00+09:00|37700,INITIAL_ENTRY_OPPORTUNITY,37700,2024-09-17,2024-09-17T11:00:00+09:00,396.0,COMPLETE,-3.0303030303030276,1.262626262626254,"(-5,-3]",MAE_BEFORE_MFE,-5.858080808080806,-5.858080808080806,FROZEN_CURRENT_POPULATION,False,,RECOVERY_BUT_NO_MAJOR_WIN,RECOVERY_BUT_NO_MAJOR_WIN,,,,
CURRENT,2024-09-17|2024-09-17T11:00:00+09:00|79920,INITIAL_ENTRY_OPPORTUNITY,79920,2024-09-17,2024-09-17T11:00:00+09:00,111.0,COMPLETE,-0.9009009009009028,0.9009009009008917,"(-1,0]",MFE_BEFORE_MAE,,,FROZEN_CURRENT_POPULATION,False,,,,,,,
CURRENT,2024-09-17|2024-09-17T11:00:00+09:00|81070,INITIAL_ENTRY_OPPORTUNITY,81070,2024-09-17,,,UNKNOWN_REFERENCE_OPEN,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-17|2024-09-17T11:30:00+09:00|32640,INITIAL_ENTRY_OPPORTUNITY,32640,2024-09-17,,,EXPIRED_BOUNDARY,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-17|2024-09-17T11:30:00+09:00|49550,INITIAL_ENTRY_OPPORTUNITY,49550,2024-09-17,,,EXPIRED_BOUNDARY,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-17|2024-09-17T11:30:00+09:00|50250,INITIAL_ENTRY_OPPORTUNITY,50250,2024-09-17,,,EXPIRED_BOUNDARY,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-17|2024-09-17T11:30:00+09:00|57210,INITIAL_ENTRY_OPPORTUNITY,57210,2024-09-17,,,EXPIRED_BOUNDARY,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-17|2024-09-17T11:30:00+09:00|95610,INITIAL_ENTRY_OPPORTUNITY,95610,2024-09-17,,,EXPIRED_BOUNDARY,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-17|2024-09-17T13:00:00+09:00|17570,INITIAL_ENTRY_OPPORTUNITY,17570,2024-09-17,2024-09-17T13:00:00+09:00,26.0,MISSING_BAR,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-17|2024-09-17T13:00:00+09:00|30700,INITIAL_ENTRY_OPPORTUNITY,30700,2024-09-17,2024-09-17T13:00:00+09:00,113.0,COMPLETE,-0.8849557522123908,0.8849557522123908,"(-1,0]",UNKNOWN_INTRABAR_ORDER,1.7199115044247815,1.7199115044247815,FROZEN_CURRENT_POPULATION,True,2.6548672566371723,,,,,,
CURRENT,2024-09-17|2024-09-17T13:00:00+09:00|69050,DIP_REPRICE_OPPORTUNITY,69050,2024-09-17,2024-09-17T13:05:00+09:00,1035.0,COMPLETE,-0.5797101449275366,0.6763285024154575,"(-1,0]",MFE_BEFORE_MAE,-0.24323671497584182,-0.24323671497584182,FROZEN_CURRENT_POPULATION,True,-1.1594202898550732,,,,,,
CURRENT,2024-09-17|2024-09-17T13:00:00+09:00|69050,INITIAL_ENTRY_OPPORTUNITY,69050,2024-09-17,2024-09-17T13:00:00+09:00,1043.0,COMPLETE,-1.342281879194629,0,"(-2,-1]",NO_POSITIVE_MFE,-1.392281879194629,-1.392281879194629,FROZEN_CURRENT_POPULATION,True,-1.9175455417066112,,,,,,
CURRENT,2024-09-17|2024-09-17T13:00:00+09:00|93450,INITIAL_ENTRY_OPPORTUNITY,93450,2024-09-17,,,UNKNOWN_REFERENCE_OPEN,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-17|2024-09-17T13:30:00+09:00|212A0,DIP_REPRICE_OPPORTUNITY,212A0,2024-09-17,2024-09-17T13:35:00+09:00,1126.0,COMPLETE,-1.5097690941385467,3.374777975133214,"(-2,-1]",MAE_BEFORE_MFE,2.2590586145648297,2.2590586145648297,FROZEN_CURRENT_POPULATION,True,3.4635879218472665,,,,,,
CURRENT,2024-09-17|2024-09-17T13:30:00+09:00|212A0,INITIAL_ENTRY_OPPORTUNITY,212A0,2024-09-17,2024-09-17T13:30:00+09:00,1133.0,COMPLETE,-2.118270079435125,1.5887025595763493,"(-3,-2]",MAE_BEFORE_MFE,1.891747572815533,1.891747572815533,FROZEN_CURRENT_POPULATION,True,2.824360105913515,,,,,,
CURRENT,2024-09-17|2024-09-17T13:30:00+09:00|55800,INITIAL_ENTRY_OPPORTUNITY,55800,2024-09-17,2024-09-17T13:30:00+09:00,1187.9999999999998,COMPLETE,-0.16835016835015093,4.208754208754217,"(-1,0]",MAE_BEFORE_MFE,0.2867003367003463,0.2867003367003463,FROZEN_CURRENT_POPULATION,True,1.0942760942761032,,,,,,
CURRENT,2024-09-17|2024-09-17T13:30:00+09:00|73560,INITIAL_ENTRY_OPPORTUNITY,73560,2024-09-17,2024-09-17T13:30:00+09:00,147.0,MISSING_BAR,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-17|2024-09-17T14:00:00+09:00|49370,DIP_REPRICE_OPPORTUNITY,49370,2024-09-17,2024-09-17T14:05:00+09:00,1445.0,MISSING_BAR,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-17|2024-09-17T14:00:00+09:00|49370,INITIAL_ENTRY_OPPORTUNITY,49370,2024-09-17,2024-09-17T14:00:00+09:00,1471.0,MISSING_BAR,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-17|2024-09-17T14:00:00+09:00|67400,INITIAL_ENTRY_OPPORTUNITY,67400,2024-09-17,,,UNKNOWN_REFERENCE_OPEN,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-17|2024-09-17T14:30:00+09:00|38230,INITIAL_ENTRY_OPPORTUNITY,38230,2024-09-17,2024-09-17T14:30:00+09:00,29.000000000000004,MISSING_BAR,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-17|2024-09-17T14:30:00+09:00|38950,INITIAL_ENTRY_OPPORTUNITY,38950,2024-09-17,,,UNKNOWN_REFERENCE_OPEN,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-17|2024-09-17T14:30:00+09:00|40550,DIP_REPRICE_OPPORTUNITY,40550,2024-09-17,2024-09-17T14:35:00+09:00,1601.0,SESSION_END_OR_SHORT_PATH,,,,,4.134884447220494,4.134884447220494,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-17|2024-09-17T14:30:00+09:00|40550,INITIAL_ENTRY_OPPORTUNITY,40550,2024-09-17,2024-09-17T14:30:00+09:00,1642.0,COMPLETE,-2.679658952496955,2.679658952496955,"(-3,-2]",MAE_BEFORE_MFE,1.5334348355663774,1.5334348355663774,FROZEN_CURRENT_POPULATION,True,1.5834348355663774,,,,,,
CURRENT,2024-09-17|2024-09-17T14:30:00+09:00|58580,INITIAL_ENTRY_OPPORTUNITY,58580,2024-09-17,,,UNKNOWN_REFERENCE_OPEN,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-17|2024-09-17T15:00:00+09:00|70730,INITIAL_ENTRY_OPPORTUNITY,70730,2024-09-17,,,EXPIRED_BOUNDARY,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-17|2024-09-17T15:00:00+09:00|74610,INITIAL_ENTRY_OPPORTUNITY,74610,2024-09-17,,,EXPIRED_BOUNDARY,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-17|2024-09-17T15:00:00+09:00|88360,INITIAL_ENTRY_OPPORTUNITY,88360,2024-09-17,,,EXPIRED_BOUNDARY,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-17|2024-09-17T15:00:00+09:00|89180,INITIAL_ENTRY_OPPORTUNITY,89180,2024-09-17,,,EXPIRED_BOUNDARY,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-18|2024-09-18T09:30:00+09:00|46640,INITIAL_ENTRY_OPPORTUNITY,46640,2024-09-18,2024-09-18T09:30:00+09:00,516.0,COMPLETE,-1.1627906976744207,0.9689922480620172,"(-2,-1]",MAE_BEFORE_MFE,,,FROZEN_CURRENT_POPULATION,False,,,,,,,
CURRENT,2024-09-18|2024-09-18T09:30:00+09:00|48830,DIP_REPRICE_OPPORTUNITY,48830,2024-09-18,2024-09-18T09:35:00+09:00,130.0,COMPLETE,-6.153846153846154,0,"(-10,-5]",NO_POSITIVE_MFE,-7.742307692307687,-7.742307692307687,FROZEN_CURRENT_POPULATION,True,-13.846153846153841,CONTINUED_FAILURE,CONTINUED_FAILURE,INCONCLUSIVE,CONTINUED_FAILURE,,
CURRENT,2024-09-18|2024-09-18T09:30:00+09:00|48830,INITIAL_ENTRY_OPPORTUNITY,48830,2024-09-18,2024-09-18T09:30:00+09:00,130.0,COMPLETE,-6.153846153846154,1.538461538461533,"(-10,-5]",MFE_BEFORE_MAE,-7.742307692307687,-7.742307692307687,FROZEN_CURRENT_POPULATION,True,-13.846153846153841,CONTINUED_FAILURE,CONTINUED_FAILURE,INCONCLUSIVE,CONTINUED_FAILURE,,
CURRENT,2024-09-18|2024-09-18T09:30:00+09:00|55800,INITIAL_ENTRY_OPPORTUNITY,55800,2024-09-18,2024-09-18T09:30:00+09:00,1179.9999999999998,COMPLETE,-0.8474576271186196,1.6101694915254372,"(-1,0]",MFE_BEFORE_MAE,-3.439830508474556,-3.439830508474556,FROZEN_CURRENT_POPULATION,False,,,,,,,
CURRENT,2024-09-18|2024-09-18T09:30:00+09:00|70370,INITIAL_ENTRY_OPPORTUNITY,70370,2024-09-18,2024-09-18T09:30:00+09:00,527.0,COMPLETE,-0.189753320683117,7.400379506641364,"(-1,0]",MAE_BEFORE_MFE,0.5192599620493288,0.8987666034155628,FROZEN_CURRENT_POPULATION,True,-2.2770398481973486,,,,,,
CURRENT,2024-09-18|2024-09-18T09:30:00+09:00|99730,INITIAL_ENTRY_OPPORTUNITY,99730,2024-09-18,2024-09-18T09:30:00+09:00,19.0,MISSING_BAR,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-18|2024-09-18T10:00:00+09:00|56100,DIP_REPRICE_OPPORTUNITY,56100,2024-09-18,2024-09-18T10:05:00+09:00,1486.0,COMPLETE,-2.759084791386268,0.13458950201883368,"(-3,-2]",MFE_BEFORE_MAE,-4.02039030955586,-4.02039030955586,FROZEN_CURRENT_POPULATION,True,-8.479138627187076,,,,,,
CURRENT,2024-09-18|2024-09-18T10:00:00+09:00|56100,INITIAL_ENTRY_OPPORTUNITY,56100,2024-09-18,2024-09-18T10:00:00+09:00,1491.0000000000002,COMPLETE,-3.08517773306507,0.33534540576791727,"(-5,-3]",MFE_BEFORE_MAE,-3.470523138833009,-3.470523138833009,FROZEN_CURRENT_POPULATION,True,-8.786049631120063,INCONCLUSIVE,CONTINUED_FAILURE,,,,
CURRENT,2024-09-18|2024-09-18T10:00:00+09:00|68360,INITIAL_ENTRY_OPPORTUNITY,68360,2024-09-18,2024-09-18T10:00:00+09:00,3245.0000000000005,MISSING_BAR,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-18|2024-09-18T10:00:00+09:00|70730,INITIAL_ENTRY_OPPORTUNITY,70730,2024-09-18,2024-09-18T10:00:00+09:00,2286.0,MISSING_BAR,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-18|2024-09-18T10:00:00+09:00|81070,INITIAL_ENTRY_OPPORTUNITY,81070,2024-09-18,,,UNKNOWN_REFERENCE_OPEN,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-18|2024-09-18T10:00:00+09:00|93450,INITIAL_ENTRY_OPPORTUNITY,93450,2024-09-18,2024-09-18T10:00:00+09:00,1588.0,COMPLETE,-3.0226700251889116,0.6926952141057985,"(-5,-3]",MFE_BEFORE_MAE,,,FROZEN_CURRENT_POPULATION,False,,INCONCLUSIVE,INCONCLUSIVE,,,,
CURRENT,2024-09-18|2024-09-18T10:30:00+09:00|37780,INITIAL_ENTRY_OPPORTUNITY,37780,2024-09-18,2024-09-18T10:30:00+09:00,4060.0,COMPLETE,-1.3546798029556606,0.8620689655172376,"(-2,-1]",MFE_BEFORE_MAE,0.8120689655172375,0.8120689655172375,FROZEN_CURRENT_POPULATION,True,0.49261083743843415,,,,,,
CURRENT,2024-09-18|2024-09-18T10:30:00+09:00|44870,DIP_REPRICE_OPPORTUNITY,44870,2024-09-18,2024-09-18T10:35:00+09:00,399.0,COMPLETE,-1.5037593984962405,0.5012531328320913,"(-2,-1]",MFE_BEFORE_MAE,-2.305639097744366,-2.305639097744366,FROZEN_CURRENT_POPULATION,True,-3.2581453634085267,,,,,,
CURRENT,2024-09-18|2024-09-18T10:30:00+09:00|44870,INITIAL_ENTRY_OPPORTUNITY,44870,2024-09-18,2024-09-18T10:30:00+09:00,401.0,COMPLETE,-1.995012468827928,0.24937655860348684,"(-2,-1]",MFE_BEFORE_MAE,-1.7956359102244412,-1.7956359102244412,FROZEN_CURRENT_POPULATION,True,-3.7406483790523692,,,,,,
CURRENT,2024-09-18|2024-09-18T11:00:00+09:00|37530,INITIAL_ENTRY_OPPORTUNITY,37530,2024-09-18,2024-09-18T11:00:00+09:00,263.0,COMPLETE,0,3.041825095057038,"(-1,0]",NO_ADVERSE_MAE,-1.1906844106463865,-0.4302281368821325,FROZEN_CURRENT_POPULATION,True,-3.802281368821292,,,,,,
CURRENT,2024-09-18|2024-09-18T11:00:00+09:00|38040,INITIAL_ENTRY_OPPORTUNITY,38040,2024-09-18,,,UNKNOWN_REFERENCE_OPEN,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-18|2024-09-18T11:00:00+09:00|52560,DIP_REPRICE_OPPORTUNITY,52560,2024-09-18,2024-09-18T11:05:00+09:00,3075.0,LUNCH_OR_SESSION_BOUNDARY,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-18|2024-09-18T11:00:00+09:00|52560,INITIAL_ENTRY_OPPORTUNITY,52560,2024-09-18,2024-09-18T11:00:00+09:00,3080.0000000000005,MISSING_BAR,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-18|2024-09-18T11:00:00+09:00|89180,INITIAL_ENTRY_OPPORTUNITY,89180,2024-09-18,2024-09-18T11:00:00+09:00,8.0,MISSING_BAR,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-18|2024-09-18T11:30:00+09:00|149A0,INITIAL_ENTRY_OPPORTUNITY,149A0,2024-09-18,,,EXPIRED_BOUNDARY,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-18|2024-09-18T11:30:00+09:00|37600,INITIAL_ENTRY_OPPORTUNITY,37600,2024-09-18,,,EXPIRED_BOUNDARY,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-18|2024-09-18T11:30:00+09:00|45940,INITIAL_ENTRY_OPPORTUNITY,45940,2024-09-18,,,EXPIRED_BOUNDARY,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-18|2024-09-18T13:00:00+09:00|21340,INITIAL_ENTRY_OPPORTUNITY,21340,2024-09-18,2024-09-18T13:00:00+09:00,19.0,MISSING_BAR,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-18|2024-09-18T13:00:00+09:00|32670,INITIAL_ENTRY_OPPORTUNITY,32670,2024-09-18,,,UNKNOWN_REFERENCE_OPEN,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-18|2024-09-18T13:30:00+09:00|87460,INITIAL_ENTRY_OPPORTUNITY,87460,2024-09-18,2024-09-18T13:30:00+09:00,122.0,COMPLETE,-5.737704918032782,0,"(-10,-5]",NO_POSITIVE_MFE,-3.3286885245901674,-3.3286885245901674,FROZEN_CURRENT_POPULATION,True,-8.196721311475407,CONTINUED_FAILURE,CONTINUED_FAILURE,INCONCLUSIVE,INCONCLUSIVE,,
CURRENT,2024-09-18|2024-09-18T13:30:00+09:00|94250,DIP_REPRICE_OPPORTUNITY,94250,2024-09-18,2024-09-18T13:35:00+09:00,303.0,COMPLETE,-4.290429042904287,0.990099009900991,"(-5,-3]",MAE_BEFORE_MFE,-0.380033003300334,-0.380033003300334,FROZEN_CURRENT_POPULATION,True,-1.650165016501648,RECOVERY_BUT_NO_MAJOR_WIN,RECOVERY_BUT_NO_MAJOR_WIN,,,,
CURRENT,2024-09-18|2024-09-18T13:30:00+09:00|94250,INITIAL_ENTRY_OPPORTUNITY,94250,2024-09-18,2024-09-18T13:30:00+09:00,314.0,COMPLETE,-7.643312101910826,0,"(-10,-5]",NO_POSITIVE_MFE,-3.2347133757961775,-3.2347133757961775,FROZEN_CURRENT_POPULATION,True,-5.095541401273884,CONTINUED_FAILURE,CONTINUED_FAILURE,INCONCLUSIVE,INCONCLUSIVE,,
CURRENT,2024-09-18|2024-09-18T13:30:00+09:00|97040,INITIAL_ENTRY_OPPORTUNITY,97040,2024-09-18,,,UNKNOWN_REFERENCE_OPEN,,,,,,,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-18|2024-09-18T14:00:00+09:00|88940,INITIAL_ENTRY_OPPORTUNITY,88940,2024-09-18,2024-09-18T14:00:00+09:00,31.000000000000004,COMPLETE,-3.2258064516129115,0,"(-5,-3]",NO_POSITIVE_MFE,-6.501612903225811,-6.501612903225811,FROZEN_CURRENT_POPULATION,True,-6.451612903225811,CONTINUED_FAILURE,CONTINUED_FAILURE,,,,
CURRENT,2024-09-18|2024-09-18T14:30:00+09:00|27670,DIP_REPRICE_OPPORTUNITY,27670,2024-09-18,2024-09-18T14:35:00+09:00,2342.0,SESSION_END_OR_SHORT_PATH,,,,,1.2309564474807855,1.2309564474807855,FROZEN_CURRENT_POPULATION,,,,,,,,
CURRENT,2024-09-18|2024-09-18T14:30:00+09:00|27670,INITIAL_ENTRY_OPPORTUNITY,27670,2024-09-18,2024-09-18T14:30:00+09:00,2348.0,COMPLETE,-0.7666098807495692,1.1925042589437718,"(-1,0]",MAE_BEFORE_MFE,0.9721465076660996,0.9721465076660996,FROZEN_CURRENT_POPULATION,True,1.0221465076660996,,,,,,
CURRENT,2024-09-18|2024-09-18T14:30:00+09:00|45640,INITIAL_ENTRY_OPPORTUNITY,45640,2024-09-18,2024-09-18T14:30:00+09:00,37.0,COMPLETE,-2.7027027027026973,2.7027027027026973,"(-3,-2]",MAE_BEFORE_MFE,-0.05,-0.05,FROZEN_CURRENT_POPULATION,True,0.0,,,,,,
